Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
29/11/2006,20:00:00,69,V ugm-3
29/11/2006,21:00:00,48,V ugm-3
29/11/2006,22:00:00,46,V ugm-3
29/11/2006,23:00:00,65,V ugm-3
29/11/2006,24:00:00,57,V ugm-3
30/11/2006,01:00:00,53,V ugm-3
30/11/2006,02:00:00,17,V ugm-3
30/11/2006,03:00:00,19,V ugm-3
30/11/2006,04:00:00,15,V ugm-3
30/11/2006,05:00:00,23,V ugm-3
30/11/2006,06:00:00,21,V ugm-3
30/11/2006,07:00:00,44,V ugm-3
30/11/2006,08:00:00,48,V ugm-3
30/11/2006,09:00:00,63,V ugm-3
30/11/2006,10:00:00,59,V ugm-3
30/11/2006,11:00:00,52,V ugm-3
30/11/2006,12:00:00,61,V ugm-3
30/11/2006,13:00:00,61,V ugm-3
30/11/2006,14:00:00,57,V ugm-3
30/11/2006,15:00:00,74,V ugm-3
30/11/2006,16:00:00,73,V ugm-3
30/11/2006,17:00:00,63,V ugm-3
30/11/2006,18:00:00,57,V ugm-3
30/11/2006,19:00:00,44,V ugm-3
30/11/2006,20:00:00,27,V ugm-3
30/11/2006,21:00:00,25,V ugm-3
30/11/2006,22:00:00,27,V ugm-3
30/11/2006,23:00:00,27,V ugm-3
30/11/2006,24:00:00,19,V ugm-3
01/12/2006,01:00:00,13,V ugm-3
01/12/2006,02:00:00,11,V ugm-3
01/12/2006,03:00:00,11,V ugm-3
01/12/2006,04:00:00,11,V ugm-3
01/12/2006,05:00:00,17,V ugm-3
01/12/2006,06:00:00,15,V ugm-3
01/12/2006,07:00:00,94,V ugm-3
01/12/2006,08:00:00,199,V ugm-3
01/12/2006,09:00:00,181,V ugm-3
01/12/2006,10:00:00,241,V ugm-3
01/12/2006,11:00:00,122,V ugm-3
01/12/2006,12:00:00,78,V ugm-3
01/12/2006,13:00:00,78,V ugm-3
01/12/2006,14:00:00,71,V ugm-3
01/12/2006,15:00:00,84,V ugm-3
01/12/2006,16:00:00,103,V ugm-3
01/12/2006,17:00:00,115,V ugm-3
01/12/2006,18:00:00,107,V ugm-3
01/12/2006,19:00:00,86,V ugm-3
01/12/2006,20:00:00,63,V ugm-3
01/12/2006,21:00:00,38,V ugm-3
01/12/2006,22:00:00,32,V ugm-3
01/12/2006,23:00:00,32,V ugm-3
01/12/2006,24:00:00,38,V ugm-3
02/12/2006,01:00:00,42,V ugm-3
02/12/2006,02:00:00,21,V ugm-3
02/12/2006,03:00:00,27,V ugm-3
02/12/2006,04:00:00,27,V ugm-3
02/12/2006,05:00:00,23,V ugm-3
02/12/2006,06:00:00,23,V ugm-3
02/12/2006,07:00:00,44,V ugm-3
02/12/2006,08:00:00,84,V ugm-3
02/12/2006,09:00:00,92,V ugm-3
02/12/2006,10:00:00,78,V ugm-3
02/12/2006,11:00:00,48,V ugm-3
02/12/2006,12:00:00,44,V ugm-3
02/12/2006,13:00:00,32,V ugm-3
02/12/2006,14:00:00,31,V ugm-3
02/12/2006,15:00:00,36,V ugm-3
02/12/2006,16:00:00,36,V ugm-3
02/12/2006,17:00:00,46,V ugm-3
02/12/2006,18:00:00,48,V ugm-3
02/12/2006,19:00:00,52,V ugm-3
02/12/2006,20:00:00,48,V ugm-3
02/12/2006,21:00:00,40,V ugm-3
02/12/2006,22:00:00,27,V ugm-3
02/12/2006,23:00:00,21,V ugm-3
02/12/2006,24:00:00,13,V ugm-3
03/12/2006,01:00:00,10,V ugm-3
03/12/2006,02:00:00,10,V ugm-3
03/12/2006,03:00:00,8,V ugm-3
03/12/2006,04:00:00,8,V ugm-3
03/12/2006,05:00:00,8,V ugm-3
03/12/2006,06:00:00,6,V ugm-3
03/12/2006,07:00:00,10,V ugm-3
03/12/2006,08:00:00,11,V ugm-3
03/12/2006,09:00:00,15,V ugm-3
03/12/2006,10:00:00,23,V ugm-3
03/12/2006,11:00:00,29,V ugm-3
03/12/2006,12:00:00,23,V ugm-3
03/12/2006,13:00:00,21,V ugm-3
03/12/2006,14:00:00,23,V ugm-3
03/12/2006,15:00:00,21,V ugm-3
03/12/2006,16:00:00,27,V ugm-3
03/12/2006,17:00:00,25,V ugm-3
03/12/2006,18:00:00,31,V ugm-3
03/12/2006,19:00:00,31,V ugm-3
03/12/2006,20:00:00,31,V ugm-3
03/12/2006,21:00:00,31,V ugm-3
03/12/2006,22:00:00,25,V ugm-3
03/12/2006,23:00:00,21,V ugm-3
03/12/2006,24:00:00,21,V ugm-3
04/12/2006,01:00:00,10,V ugm-3
04/12/2006,02:00:00,15,V ugm-3
04/12/2006,03:00:00,11,V ugm-3
04/12/2006,04:00:00,10,V ugm-3
04/12/2006,05:00:00,13,V ugm-3
04/12/2006,06:00:00,15,V ugm-3
04/12/2006,07:00:00,32,V ugm-3
04/12/2006,08:00:00,53,V ugm-3
04/12/2006,09:00:00,55,V ugm-3
04/12/2006,10:00:00,50,V ugm-3
04/12/2006,11:00:00,52,V ugm-3
04/12/2006,12:00:00,No data,V ugm-3
04/12/2006,13:00:00,No data,V ugm-3
04/12/2006,14:00:00,57,V ugm-3
04/12/2006,15:00:00,74,V ugm-3
04/12/2006,16:00:00,105,V ugm-3
04/12/2006,17:00:00,52,V ugm-3
04/12/2006,18:00:00,36,V ugm-3
04/12/2006,19:00:00,25,V ugm-3
04/12/2006,20:00:00,21,V ugm-3
04/12/2006,21:00:00,17,V ugm-3
04/12/2006,22:00:00,21,V ugm-3
04/12/2006,23:00:00,21,V ugm-3
04/12/2006,24:00:00,15,V ugm-3
05/12/2006,01:00:00,8,V ugm-3
05/12/2006,02:00:00,6,V ugm-3
05/12/2006,03:00:00,6,V ugm-3
05/12/2006,04:00:00,6,V ugm-3
05/12/2006,05:00:00,8,V ugm-3
05/12/2006,06:00:00,10,V ugm-3
05/12/2006,07:00:00,13,V ugm-3
05/12/2006,08:00:00,25,V ugm-3
05/12/2006,09:00:00,40,V ugm-3
05/12/2006,10:00:00,48,V ugm-3
05/12/2006,11:00:00,48,V ugm-3
05/12/2006,12:00:00,48,V ugm-3
05/12/2006,13:00:00,42,V ugm-3
05/12/2006,14:00:00,36,V ugm-3
05/12/2006,15:00:00,40,V ugm-3
05/12/2006,16:00:00,48,V ugm-3
05/12/2006,17:00:00,44,V ugm-3
05/12/2006,18:00:00,48,V ugm-3
05/12/2006,19:00:00,38,V ugm-3
05/12/2006,20:00:00,32,V ugm-3
05/12/2006,21:00:00,29,V ugm-3
05/12/2006,22:00:00,23,V ugm-3
05/12/2006,23:00:00,19,V ugm-3
05/12/2006,24:00:00,11,V ugm-3
06/12/2006,01:00:00,11,V ugm-3
06/12/2006,02:00:00,10,V ugm-3
06/12/2006,03:00:00,15,V ugm-3
06/12/2006,04:00:00,6,V ugm-3
06/12/2006,05:00:00,8,V ugm-3
06/12/2006,06:00:00,8,V ugm-3
06/12/2006,07:00:00,11,V ugm-3
06/12/2006,08:00:00,21,V ugm-3
06/12/2006,09:00:00,38,V ugm-3
06/12/2006,10:00:00,53,V ugm-3
06/12/2006,11:00:00,73,V ugm-3
06/12/2006,12:00:00,78,V ugm-3
06/12/2006,13:00:00,59,V ugm-3
06/12/2006,14:00:00,48,V ugm-3
06/12/2006,15:00:00,55,V ugm-3
06/12/2006,16:00:00,59,V ugm-3
06/12/2006,17:00:00,61,V ugm-3
06/12/2006,18:00:00,76,V ugm-3
06/12/2006,19:00:00,74,V ugm-3
06/12/2006,20:00:00,40,V ugm-3
06/12/2006,21:00:00,38,V ugm-3
06/12/2006,22:00:00,42,V ugm-3
06/12/2006,23:00:00,27,V ugm-3
06/12/2006,24:00:00,15,V ugm-3
07/12/2006,01:00:00,8,V ugm-3
07/12/2006,02:00:00,10,V ugm-3
07/12/2006,03:00:00,8,V ugm-3
07/12/2006,04:00:00,6,V ugm-3
07/12/2006,05:00:00,6,V ugm-3
07/12/2006,06:00:00,8,V ugm-3
07/12/2006,07:00:00,21,V ugm-3
07/12/2006,08:00:00,38,V ugm-3
07/12/2006,09:00:00,69,V ugm-3
07/12/2006,10:00:00,67,V ugm-3
07/12/2006,11:00:00,46,V ugm-3
07/12/2006,12:00:00,36,V ugm-3
07/12/2006,13:00:00,34,V ugm-3
07/12/2006,14:00:00,34,V ugm-3
07/12/2006,15:00:00,31,V ugm-3
07/12/2006,16:00:00,29,V ugm-3
07/12/2006,17:00:00,42,V ugm-3
07/12/2006,18:00:00,36,V ugm-3
07/12/2006,19:00:00,36,V ugm-3
07/12/2006,20:00:00,40,V ugm-3
07/12/2006,21:00:00,34,V ugm-3
07/12/2006,22:00:00,29,V ugm-3
07/12/2006,23:00:00,32,V ugm-3
07/12/2006,24:00:00,29,V ugm-3
08/12/2006,01:00:00,19,V ugm-3
08/12/2006,02:00:00,15,V ugm-3
08/12/2006,03:00:00,13,V ugm-3
08/12/2006,04:00:00,15,V ugm-3
08/12/2006,05:00:00,23,V ugm-3
08/12/2006,06:00:00,32,V ugm-3
08/12/2006,07:00:00,52,V ugm-3
08/12/2006,08:00:00,111,V ugm-3
08/12/2006,09:00:00,134,V ugm-3
08/12/2006,10:00:00,145,V ugm-3
08/12/2006,11:00:00,105,V ugm-3
08/12/2006,12:00:00,59,V ugm-3
08/12/2006,13:00:00,55,V ugm-3
08/12/2006,14:00:00,44,V ugm-3
08/12/2006,15:00:00,52,V ugm-3
08/12/2006,16:00:00,65,V ugm-3
08/12/2006,17:00:00,61,V ugm-3
08/12/2006,18:00:00,67,V ugm-3
08/12/2006,19:00:00,61,V ugm-3
08/12/2006,20:00:00,50,V ugm-3
08/12/2006,21:00:00,59,V ugm-3
08/12/2006,22:00:00,50,V ugm-3
08/12/2006,23:00:00,42,V ugm-3
08/12/2006,24:00:00,42,V ugm-3
09/12/2006,01:00:00,38,V ugm-3
09/12/2006,02:00:00,27,V ugm-3
09/12/2006,03:00:00,29,V ugm-3
09/12/2006,04:00:00,42,V ugm-3
09/12/2006,05:00:00,53,V ugm-3
09/12/2006,06:00:00,27,V ugm-3
09/12/2006,07:00:00,31,V ugm-3
09/12/2006,08:00:00,36,V ugm-3
09/12/2006,09:00:00,48,V ugm-3
09/12/2006,10:00:00,46,V ugm-3
09/12/2006,11:00:00,38,V ugm-3
09/12/2006,12:00:00,34,V ugm-3
09/12/2006,13:00:00,38,V ugm-3
09/12/2006,14:00:00,31,V ugm-3
09/12/2006,15:00:00,38,V ugm-3
09/12/2006,16:00:00,42,V ugm-3
09/12/2006,17:00:00,52,V ugm-3
09/12/2006,18:00:00,63,V ugm-3
09/12/2006,19:00:00,78,V ugm-3
09/12/2006,20:00:00,67,V ugm-3
09/12/2006,21:00:00,59,V ugm-3
09/12/2006,22:00:00,48,V ugm-3
09/12/2006,23:00:00,61,V ugm-3
09/12/2006,24:00:00,201,V ugm-3
10/12/2006,01:00:00,222,V ugm-3
10/12/2006,02:00:00,283,V ugm-3
10/12/2006,03:00:00,409,V ugm-3
10/12/2006,04:00:00,256,V ugm-3
10/12/2006,05:00:00,84,V ugm-3
10/12/2006,06:00:00,84,V ugm-3
10/12/2006,07:00:00,90,V ugm-3
10/12/2006,08:00:00,59,V ugm-3
10/12/2006,09:00:00,52,V ugm-3
10/12/2006,10:00:00,55,V ugm-3
10/12/2006,11:00:00,53,V ugm-3
10/12/2006,12:00:00,32,V ugm-3
10/12/2006,13:00:00,29,V ugm-3
10/12/2006,14:00:00,27,V ugm-3
10/12/2006,15:00:00,27,V ugm-3
10/12/2006,16:00:00,27,V ugm-3
10/12/2006,17:00:00,21,V ugm-3
10/12/2006,18:00:00,19,V ugm-3
10/12/2006,19:00:00,17,V ugm-3
10/12/2006,20:00:00,21,V ugm-3
10/12/2006,21:00:00,17,V ugm-3
10/12/2006,22:00:00,17,V ugm-3
10/12/2006,23:00:00,17,V ugm-3
10/12/2006,24:00:00,13,V ugm-3
11/12/2006,01:00:00,10,V ugm-3
11/12/2006,02:00:00,10,V ugm-3
11/12/2006,03:00:00,10,V ugm-3
11/12/2006,04:00:00,8,V ugm-3
11/12/2006,05:00:00,8,V ugm-3
11/12/2006,06:00:00,10,V ugm-3
11/12/2006,07:00:00,19,V ugm-3
11/12/2006,08:00:00,36,V ugm-3
11/12/2006,09:00:00,42,V ugm-3
11/12/2006,10:00:00,67,V ugm-3
11/12/2006,11:00:00,57,V ugm-3
11/12/2006,12:00:00,52,V ugm-3
11/12/2006,13:00:00,59,V ugm-3
11/12/2006,14:00:00,55,V ugm-3
11/12/2006,15:00:00,59,V ugm-3
11/12/2006,16:00:00,59,V ugm-3
11/12/2006,17:00:00,109,V ugm-3
11/12/2006,18:00:00,195,V ugm-3
11/12/2006,19:00:00,237,V ugm-3
11/12/2006,20:00:00,118,V ugm-3
11/12/2006,21:00:00,99,V ugm-3
11/12/2006,22:00:00,84,V ugm-3
11/12/2006,23:00:00,57,V ugm-3
11/12/2006,24:00:00,40,V ugm-3
12/12/2006,01:00:00,46,V ugm-3
12/12/2006,02:00:00,32,V ugm-3
12/12/2006,03:00:00,23,V ugm-3
12/12/2006,04:00:00,31,V ugm-3
12/12/2006,05:00:00,21,V ugm-3
12/12/2006,06:00:00,21,V ugm-3
12/12/2006,07:00:00,42,V ugm-3
12/12/2006,08:00:00,71,V ugm-3
12/12/2006,09:00:00,94,V ugm-3
12/12/2006,10:00:00,111,V ugm-3
12/12/2006,11:00:00,65,V ugm-3
12/12/2006,12:00:00,57,V ugm-3
12/12/2006,13:00:00,50,V ugm-3
12/12/2006,14:00:00,46,V ugm-3
12/12/2006,15:00:00,46,V ugm-3
12/12/2006,16:00:00,38,V ugm-3
12/12/2006,17:00:00,36,V ugm-3
12/12/2006,18:00:00,40,V ugm-3
12/12/2006,19:00:00,31,V ugm-3
12/12/2006,20:00:00,34,V ugm-3
12/12/2006,21:00:00,21,V ugm-3
12/12/2006,22:00:00,15,V ugm-3
12/12/2006,23:00:00,17,V ugm-3
12/12/2006,24:00:00,11,V ugm-3
13/12/2006,01:00:00,10,V ugm-3
13/12/2006,02:00:00,10,V ugm-3
13/12/2006,03:00:00,10,V ugm-3
13/12/2006,04:00:00,8,V ugm-3
13/12/2006,05:00:00,6,V ugm-3
13/12/2006,06:00:00,15,V ugm-3
13/12/2006,07:00:00,38,V ugm-3
13/12/2006,08:00:00,69,V ugm-3
13/12/2006,09:00:00,69,V ugm-3
13/12/2006,10:00:00,67,V ugm-3
13/12/2006,11:00:00,52,V ugm-3
13/12/2006,12:00:00,48,V ugm-3
13/12/2006,13:00:00,46,V ugm-3
13/12/2006,14:00:00,42,V ugm-3
13/12/2006,15:00:00,48,V ugm-3
13/12/2006,16:00:00,44,V ugm-3
13/12/2006,17:00:00,55,V ugm-3
13/12/2006,18:00:00,48,V ugm-3
13/12/2006,19:00:00,34,V ugm-3
13/12/2006,20:00:00,32,V ugm-3
13/12/2006,21:00:00,27,V ugm-3
13/12/2006,22:00:00,23,V ugm-3
13/12/2006,23:00:00,25,V ugm-3
13/12/2006,24:00:00,17,V ugm-3
14/12/2006,01:00:00,13,V ugm-3
14/12/2006,02:00:00,10,V ugm-3
14/12/2006,03:00:00,10,V ugm-3
14/12/2006,04:00:00,10,V ugm-3
14/12/2006,05:00:00,13,V ugm-3
14/12/2006,06:00:00,11,V ugm-3
14/12/2006,07:00:00,21,V ugm-3
14/12/2006,08:00:00,40,V ugm-3
14/12/2006,09:00:00,48,V ugm-3
14/12/2006,10:00:00,44,V ugm-3
14/12/2006,11:00:00,46,V ugm-3
14/12/2006,12:00:00,59,V ugm-3
14/12/2006,13:00:00,53,V ugm-3
14/12/2006,14:00:00,50,V ugm-3
14/12/2006,15:00:00,52,V ugm-3
14/12/2006,16:00:00,52,V ugm-3
14/12/2006,17:00:00,46,V ugm-3
14/12/2006,18:00:00,46,V ugm-3
14/12/2006,19:00:00,36,V ugm-3
14/12/2006,20:00:00,32,V ugm-3
14/12/2006,21:00:00,31,V ugm-3
14/12/2006,22:00:00,27,V ugm-3
14/12/2006,23:00:00,31,V ugm-3
14/12/2006,24:00:00,25,V ugm-3
15/12/2006,01:00:00,17,V ugm-3
15/12/2006,02:00:00,17,V ugm-3
15/12/2006,03:00:00,13,V ugm-3
15/12/2006,04:00:00,13,V ugm-3
15/12/2006,05:00:00,17,V ugm-3
15/12/2006,06:00:00,19,V ugm-3
15/12/2006,07:00:00,27,V ugm-3
15/12/2006,08:00:00,46,V ugm-3
15/12/2006,09:00:00,84,V ugm-3
15/12/2006,10:00:00,92,V ugm-3
15/12/2006,11:00:00,67,V ugm-3
15/12/2006,12:00:00,82,V ugm-3
15/12/2006,13:00:00,74,V ugm-3
15/12/2006,14:00:00,50,V ugm-3
15/12/2006,15:00:00,57,V ugm-3
15/12/2006,16:00:00,63,V ugm-3
15/12/2006,17:00:00,59,V ugm-3
15/12/2006,18:00:00,50,V ugm-3
15/12/2006,19:00:00,38,V ugm-3
15/12/2006,20:00:00,32,V ugm-3
15/12/2006,21:00:00,34,V ugm-3
15/12/2006,22:00:00,27,V ugm-3
15/12/2006,23:00:00,25,V ugm-3
15/12/2006,24:00:00,25,V ugm-3
16/12/2006,01:00:00,19,V ugm-3
16/12/2006,02:00:00,23,V ugm-3
16/12/2006,03:00:00,21,V ugm-3
16/12/2006,04:00:00,21,V ugm-3
16/12/2006,05:00:00,34,V ugm-3
16/12/2006,06:00:00,32,V ugm-3
16/12/2006,07:00:00,27,V ugm-3
16/12/2006,08:00:00,50,V ugm-3
16/12/2006,09:00:00,214,V ugm-3
16/12/2006,10:00:00,212,V ugm-3
16/12/2006,11:00:00,65,V ugm-3
16/12/2006,12:00:00,36,V ugm-3
16/12/2006,13:00:00,40,V ugm-3
16/12/2006,14:00:00,44,V ugm-3
16/12/2006,15:00:00,42,V ugm-3
16/12/2006,16:00:00,46,V ugm-3
16/12/2006,17:00:00,97,V ugm-3
16/12/2006,18:00:00,71,V ugm-3
16/12/2006,19:00:00,50,V ugm-3
16/12/2006,20:00:00,59,V ugm-3
16/12/2006,21:00:00,84,V ugm-3
16/12/2006,22:00:00,107,V ugm-3
16/12/2006,23:00:00,99,V ugm-3
16/12/2006,24:00:00,86,V ugm-3
17/12/2006,01:00:00,65,V ugm-3
17/12/2006,02:00:00,73,V ugm-3
17/12/2006,03:00:00,78,V ugm-3
17/12/2006,04:00:00,187,V ugm-3
17/12/2006,05:00:00,80,V ugm-3
17/12/2006,06:00:00,65,V ugm-3
17/12/2006,07:00:00,183,V ugm-3
17/12/2006,08:00:00,151,V ugm-3
17/12/2006,09:00:00,254,V ugm-3
17/12/2006,10:00:00,401,V ugm-3
17/12/2006,11:00:00,149,V ugm-3
17/12/2006,12:00:00,40,V ugm-3
17/12/2006,13:00:00,34,V ugm-3
17/12/2006,14:00:00,32,V ugm-3
17/12/2006,15:00:00,53,V ugm-3
17/12/2006,16:00:00,53,V ugm-3
17/12/2006,17:00:00,65,V ugm-3
17/12/2006,18:00:00,223,V ugm-3
17/12/2006,19:00:00,315,V ugm-3
17/12/2006,20:00:00,586,V ugm-3
17/12/2006,21:00:00,346,V ugm-3
17/12/2006,22:00:00,153,V ugm-3
17/12/2006,23:00:00,88,V ugm-3
17/12/2006,24:00:00,141,V ugm-3
18/12/2006,01:00:00,155,V ugm-3
18/12/2006,02:00:00,141,V ugm-3
18/12/2006,03:00:00,86,V ugm-3
18/12/2006,04:00:00,101,V ugm-3
18/12/2006,05:00:00,103,V ugm-3
18/12/2006,06:00:00,115,V ugm-3
18/12/2006,07:00:00,94,V ugm-3
18/12/2006,08:00:00,115,V ugm-3
18/12/2006,09:00:00,139,V ugm-3
18/12/2006,10:00:00,132,V ugm-3
18/12/2006,11:00:00,115,V ugm-3
18/12/2006,12:00:00,No data,V ugm-3
18/12/2006,13:00:00,92,V ugm-3
18/12/2006,14:00:00,96,V ugm-3
18/12/2006,15:00:00,141,V ugm-3
18/12/2006,16:00:00,132,V ugm-3
18/12/2006,17:00:00,187,V ugm-3
18/12/2006,18:00:00,170,V ugm-3
18/12/2006,19:00:00,111,V ugm-3
18/12/2006,20:00:00,109,V ugm-3
18/12/2006,21:00:00,118,V ugm-3
18/12/2006,22:00:00,88,V ugm-3
18/12/2006,23:00:00,105,V ugm-3
18/12/2006,24:00:00,94,V ugm-3
19/12/2006,01:00:00,90,V ugm-3
19/12/2006,02:00:00,122,V ugm-3
19/12/2006,03:00:00,145,V ugm-3
19/12/2006,04:00:00,159,V ugm-3
19/12/2006,05:00:00,166,V ugm-3
19/12/2006,06:00:00,162,V ugm-3
19/12/2006,07:00:00,174,V ugm-3
19/12/2006,08:00:00,208,V ugm-3
19/12/2006,09:00:00,248,V ugm-3
19/12/2006,10:00:00,258,V ugm-3
19/12/2006,11:00:00,212,V ugm-3
19/12/2006,12:00:00,187,V ugm-3
19/12/2006,13:00:00,159,V ugm-3
19/12/2006,14:00:00,134,V ugm-3
19/12/2006,15:00:00,126,V ugm-3
19/12/2006,16:00:00,180,V ugm-3
19/12/2006,17:00:00,178,V ugm-3
19/12/2006,18:00:00,309,V ugm-3
19/12/2006,19:00:00,451,V ugm-3
19/12/2006,20:00:00,355,V ugm-3
19/12/2006,21:00:00,351,V ugm-3
19/12/2006,22:00:00,470,V ugm-3
19/12/2006,23:00:00,460,V ugm-3
19/12/2006,24:00:00,338,V ugm-3
20/12/2006,01:00:00,227,V ugm-3
20/12/2006,02:00:00,216,V ugm-3
20/12/2006,03:00:00,178,V ugm-3
20/12/2006,04:00:00,187,V ugm-3
20/12/2006,05:00:00,195,V ugm-3
20/12/2006,06:00:00,201,V ugm-3
20/12/2006,07:00:00,189,V ugm-3
20/12/2006,08:00:00,235,V ugm-3
20/12/2006,09:00:00,262,V ugm-3
20/12/2006,10:00:00,302,V ugm-3
20/12/2006,11:00:00,340,V ugm-3
20/12/2006,12:00:00,388,V ugm-3
20/12/2006,13:00:00,449,V ugm-3
20/12/2006,14:00:00,483,V ugm-3
20/12/2006,15:00:00,466,V ugm-3
20/12/2006,16:00:00,491,V ugm-3
20/12/2006,17:00:00,325,V ugm-3
20/12/2006,18:00:00,359,V ugm-3
20/12/2006,19:00:00,351,V ugm-3
20/12/2006,20:00:00,218,V ugm-3
20/12/2006,21:00:00,174,V ugm-3
20/12/2006,22:00:00,128,V ugm-3
20/12/2006,23:00:00,151,V ugm-3
20/12/2006,24:00:00,187,V ugm-3
21/12/2006,01:00:00,199,V ugm-3
21/12/2006,02:00:00,170,V ugm-3
21/12/2006,03:00:00,225,V ugm-3
21/12/2006,04:00:00,241,V ugm-3
21/12/2006,05:00:00,210,V ugm-3
21/12/2006,06:00:00,172,V ugm-3
21/12/2006,07:00:00,231,V ugm-3
21/12/2006,08:00:00,298,V ugm-3
21/12/2006,09:00:00,332,V ugm-3
21/12/2006,10:00:00,338,V ugm-3
21/12/2006,11:00:00,323,V ugm-3
21/12/2006,12:00:00,283,V ugm-3
21/12/2006,13:00:00,329,V ugm-3
21/12/2006,14:00:00,376,V ugm-3
21/12/2006,15:00:00,287,V ugm-3
21/12/2006,16:00:00,258,V ugm-3
21/12/2006,17:00:00,371,V ugm-3
21/12/2006,18:00:00,340,V ugm-3
21/12/2006,19:00:00,277,V ugm-3
21/12/2006,20:00:00,94,V ugm-3
21/12/2006,21:00:00,74,V ugm-3
21/12/2006,22:00:00,69,V ugm-3
21/12/2006,23:00:00,55,V ugm-3
21/12/2006,24:00:00,52,V ugm-3
22/12/2006,01:00:00,42,V ugm-3
22/12/2006,02:00:00,44,V ugm-3
22/12/2006,03:00:00,27,V ugm-3
22/12/2006,04:00:00,29,V ugm-3
22/12/2006,05:00:00,34,V ugm-3
22/12/2006,06:00:00,40,V ugm-3
22/12/2006,07:00:00,42,V ugm-3
22/12/2006,08:00:00,78,V ugm-3
22/12/2006,09:00:00,111,V ugm-3
22/12/2006,10:00:00,115,V ugm-3
22/12/2006,11:00:00,111,V ugm-3
22/12/2006,12:00:00,99,V ugm-3
22/12/2006,13:00:00,117,V ugm-3
22/12/2006,14:00:00,138,V ugm-3
22/12/2006,15:00:00,138,V ugm-3
22/12/2006,16:00:00,124,V ugm-3
22/12/2006,17:00:00,128,V ugm-3
22/12/2006,18:00:00,130,V ugm-3
22/12/2006,19:00:00,166,V ugm-3
22/12/2006,20:00:00,159,V ugm-3
22/12/2006,21:00:00,172,V ugm-3
22/12/2006,22:00:00,220,V ugm-3
22/12/2006,23:00:00,157,V ugm-3
22/12/2006,24:00:00,96,V ugm-3
23/12/2006,01:00:00,63,V ugm-3
23/12/2006,02:00:00,57,V ugm-3
23/12/2006,03:00:00,52,V ugm-3
23/12/2006,04:00:00,63,V ugm-3
23/12/2006,05:00:00,55,V ugm-3
23/12/2006,06:00:00,48,V ugm-3
23/12/2006,07:00:00,46,V ugm-3
23/12/2006,08:00:00,57,V ugm-3
23/12/2006,09:00:00,57,V ugm-3
23/12/2006,10:00:00,59,V ugm-3
23/12/2006,11:00:00,63,V ugm-3
23/12/2006,12:00:00,69,V ugm-3
23/12/2006,13:00:00,65,V ugm-3
23/12/2006,14:00:00,55,V ugm-3
23/12/2006,15:00:00,55,V ugm-3
23/12/2006,16:00:00,71,V ugm-3
23/12/2006,17:00:00,88,V ugm-3
23/12/2006,18:00:00,76,V ugm-3
23/12/2006,19:00:00,80,V ugm-3
23/12/2006,20:00:00,74,V ugm-3
23/12/2006,21:00:00,63,V ugm-3
23/12/2006,22:00:00,59,V ugm-3
23/12/2006,23:00:00,50,V ugm-3
23/12/2006,24:00:00,48,V ugm-3
24/12/2006,01:00:00,48,V ugm-3
24/12/2006,02:00:00,36,V ugm-3
24/12/2006,03:00:00,32,V ugm-3
24/12/2006,04:00:00,31,V ugm-3
24/12/2006,05:00:00,23,V ugm-3
24/12/2006,06:00:00,23,V ugm-3
24/12/2006,07:00:00,25,V ugm-3
24/12/2006,08:00:00,23,V ugm-3
24/12/2006,09:00:00,23,V ugm-3
24/12/2006,10:00:00,19,V ugm-3
24/12/2006,11:00:00,31,V ugm-3
24/12/2006,12:00:00,29,V ugm-3
24/12/2006,13:00:00,29,V ugm-3
24/12/2006,14:00:00,34,V ugm-3
24/12/2006,15:00:00,34,V ugm-3
24/12/2006,16:00:00,38,V ugm-3
24/12/2006,17:00:00,38,V ugm-3
24/12/2006,18:00:00,38,V ugm-3
24/12/2006,19:00:00,38,V ugm-3
24/12/2006,20:00:00,32,V ugm-3
24/12/2006,21:00:00,52,V ugm-3
24/12/2006,22:00:00,63,V ugm-3
24/12/2006,23:00:00,55,V ugm-3
24/12/2006,24:00:00,40,V ugm-3
25/12/2006,01:00:00,31,V ugm-3
25/12/2006,02:00:00,32,V ugm-3
25/12/2006,03:00:00,25,V ugm-3
25/12/2006,04:00:00,25,V ugm-3
25/12/2006,05:00:00,23,V ugm-3
25/12/2006,06:00:00,27,V ugm-3
25/12/2006,07:00:00,27,V ugm-3
25/12/2006,08:00:00,36,V ugm-3
25/12/2006,09:00:00,31,V ugm-3
25/12/2006,10:00:00,29,V ugm-3
25/12/2006,11:00:00,31,V ugm-3
25/12/2006,12:00:00,34,V ugm-3
25/12/2006,13:00:00,38,V ugm-3
25/12/2006,14:00:00,40,V ugm-3
25/12/2006,15:00:00,40,V ugm-3
25/12/2006,16:00:00,40,V ugm-3
25/12/2006,17:00:00,40,V ugm-3
25/12/2006,18:00:00,40,V ugm-3
25/12/2006,19:00:00,44,V ugm-3
25/12/2006,20:00:00,44,V ugm-3
25/12/2006,21:00:00,44,V ugm-3
25/12/2006,22:00:00,38,V ugm-3
25/12/2006,23:00:00,38,V ugm-3
25/12/2006,24:00:00,38,V ugm-3
26/12/2006,01:00:00,29,V ugm-3
26/12/2006,02:00:00,32,V ugm-3
26/12/2006,03:00:00,25,V ugm-3
